חודש חישוב,חודש תחולה,חשבות,סמל מוטב,שם מוטב,קוד נושא,תאור נושא,סך הכל מגיע,שולם,הפרש לתשלום,יתרת חוב,יתרת ביצוע החודש,הערות
2/2026,01/2026,מטה,10406544,עירית כפר קרע,242,מועדוניות ברשויות,15024.34,14466.96,557.38,0,557.38
2/2026,12/2025,מטה,10406544,עירית כפר קרע,316,חינוך תעבורתי,5054.1,5055.6,-1.5,0,-1.5
2/2026,11/2025,מטה,10406544,עירית כפר קרע,316,חינוך תעבורתי,5054.1,5055.6,-1.5,0,-1.5
2/2026,10/2025,מטה,10406544,עירית כפר קרע,316,חינוך תעבורתי,5054.1,5055.6,-1.5,0,-1.5
2/2026,09/2025,מטה,10406544,עירית כפר קרע,316,חינוך תעבורתי,5054.1,5055.6,-1.5,0,-1.5
2/2026,02/2026,מטה,10406544,עירית כפר קרע,316,חינוך תעבורתי,5175.5,0,5175.5,0,5175.5
2/2026,01/2026,מטה,10406544,עירית כפר קרע,316,חינוך תעבורתי,5175.5,5154,21.5,0,21.5
2/2026,02/2026,מטה,10406544,עירית כפר קרע,338,מוביל ב"ס מניעת סמים,422.19,0,422.19,0,422.19
2/2026,12/2025,מטה,10406544,עירית כפר קרע,345,חוק שילוב - סייעות,327213.18,322344.54,4868.64,0,4868.64
2/2026,11/2025,מטה,10406544,עירית כפר קרע,345,חוק שילוב - סייעות,332081.82,327213.18,4868.64,0,4868.64
2/2026,10/2025,מטה,10406544,עירית כפר קרע,345,חוק שילוב - סייעות,349694.19,344392.45,5301.74,0,5301.74
2/2026,09/2025,מטה,10406544,עירית כפר קרע,345,חוק שילוב - סייעות,321127.38,316258.74,4868.64,0,4868.64
2/2026,02/2026,מטה,10406544,עירית כפר קרע,345,חוק שילוב - סייעות,333403.46,0,333403.46,0,333403.46
2/2026,01/2026,מטה,10406544,עירית כפר קרע,345,חוק שילוב - סייעות,333403.46,326860.47,6542.99,0,6542.99
2/2026,02/2026,מטה,10406544,עירית כפר קרע,361,סייעות על יסודי,18532.08,0,18532.08,0,18532.08
2/2026,01/2026,מטה,10406544,עירית כפר קרע,361,סייעות על יסודי,18532.08,18503.52,28.56,0,28.56
2/2026,11/2025,מטה,10406544,עירית כפר קרע,402,העשרה חנ"מ-גנ"י-ערבי,5076,5188.8,-112.8,0,-112.8
2/2026,11/2025,מטה,10406544,עירית כפר קרע,404,העשרה ח.מיוחד-ערבי,13648.8,14100,-451.2,0,-451.2
2/2026,12/2025,מטה,10406544,עירית כפר קרע,446,מוחזקות חדש -פריראלי,80921.21,82413.04,-1491.83,0,-1491.83
2/2026,11/2025,מטה,10406544,עירית כפר קרע,446,מוחזקות חדש -פריראלי,80921.21,82413.04,-1491.83,0,-1491.83
2/2026,10/2025,מטה,10406544,עירית כפר קרע,446,מוחזקות חדש -פריראלי,82092.62,83596.53,-1503.91,0,-1503.91
2/2026,09/2025,מטה,10406544,עירית כפר קרע,446,מוחזקות חדש -פריראלי,79434.58,80966.85,-1532.27,0,-1532.27
2/2026,02/2026,מטה,10406544,עירית כפר קרע,446,מוחזקות חדש -פריראלי,82648.61,0,82648.61,0,82648.61
2/2026,01/2026,מטה,10406544,עירית כפר קרע,446,מוחזקות חדש -פריראלי,82648.61,83854.13,-1205.52,0,-1205.52
2/2026,12/2025,מטה,10406544,עירית כפר קרע,456,שעות שילוב חט"ע,66333.16,66352.25,-19.09,0,-19.09
2/2026,11/2025,מטה,10406544,עירית כפר קרע,456,שעות שילוב חט"ע,66333.16,66352.25,-19.09,0,-19.09
2/2026,10/2025,מטה,10406544,עירית כפר קרע,456,שעות שילוב חט"ע,66333.16,66352.25,-19.09,0,-19.09
2/2026,09/2025,מטה,10406544,עירית כפר קרע,456,שעות שילוב חט"ע,66333.16,66352.25,-19.09,0,-19.09
2/2026,02/2026,מטה,10406544,עירית כפר קרע,456,שעות שילוב חט"ע,67904.73,0,67904.73,0,67904.73
2/2026,01/2026,מטה,10406544,עירית כפר קרע,456,שעות שילוב חט"ע,67904.73,67648.17,256.56,0,256.56
2/2026,02/2026,מטה,10406544,עירית כפר קרע,502,סייעות רפואיות,120301.31,0,120301.31,0,120301.31
2/2026,01/2026,מטה,10406544,עירית כפר קרע,502,סייעות רפואיות,78924.72,78785.3,139.42,0,139.42
2/2026,12/2025,מטה,10406544,עירית כפר קרע,504,עתודה מדעית טכנלוגית,8647.84,8650.42,-2.58,0,-2.58
2/2026,11/2025,מטה,10406544,עירית כפר קרע,504,עתודה מדעית טכנלוגית,8647.84,8650.42,-2.58,0,-2.58
2/2026,10/2025,מטה,10406544,עירית כפר קרע,504,עתודה מדעית טכנלוגית,8647.84,8650.42,-2.58,0,-2.58
2/2026,09/2025,מטה,10406544,עירית כפר קרע,504,עתודה מדעית טכנלוגית,8647.84,8650.42,-2.58,0,-2.58
2/2026,02/2026,מטה,10406544,עירית כפר קרע,504,עתודה מדעית טכנלוגית,8853.26,0,8853.26,0,8853.26
2/2026,01/2026,מטה,10406544,עירית כפר קרע,504,עתודה מדעית טכנלוגית,8853.26,8818.7,34.56,0,34.56
2/2026,12/2025,מטה,10406544,עירית כפר קרע,553,מילוי מקום - מוסדות,5519.87,5582.62,-62.75,0,-62.75
2/2026,11/2025,מטה,10406544,עירית כפר קרע,553,מילוי מקום - מוסדות,5519.87,5582.62,-62.75,0,-62.75
2/2026,10/2025,מטה,10406544,עירית כפר קרע,553,מילוי מקום - מוסדות,5519.87,5582.62,-62.75,0,-62.75
2/2026,09/2025,מטה,10406544,עירית כפר קרע,553,מילוי מקום - מוסדות,5430.93,5488.09,-57.16,0,-57.16
2/2026,02/2026,מטה,10406544,עירית כפר קרע,553,מילוי מקום - מוסדות,5650.66,0,5650.66,0,5650.66
2/2026,01/2026,מטה,10406544,עירית כפר קרע,553,מילוי מקום - מוסדות,5650.66,5691.67,-41.01,0,-41.01
2/2026,12/2025,מטה,10406544,עירית כפר קרע,556,ש.פרטניות-עוז לתמורה,102703,104865.84,-2162.84,0,-2162.84
2/2026,11/2025,מטה,10406544,עירית כפר קרע,556,ש.פרטניות-עוז לתמורה,102703,104865.84,-2162.84,0,-2162.84
2/2026,10/2025,מטה,10406544,עירית כפר קרע,556,ש.פרטניות-עוז לתמורה,102703,104865.84,-2162.84,0,-2162.84
2/2026,09/2025,מטה,10406544,עירית כפר קרע,556,ש.פרטניות-עוז לתמורה,100810.99,103031.53,-2220.54,0,-2220.54
2/2026,02/2026,מטה,10406544,עירית כפר קרע,556,ש.פרטניות-עוז לתמורה,105121.88,0,105121.88,0,105121.88
2/2026,01/2026,מטה,10406544,עירית כפר קרע,556,ש.פרטניות-עוז לתמורה,105121.88,106895.5,-1773.62,0,-1773.62
2/2026,12/2025,מטה,10406544,עירית כפר קרע,557,ש.תומכות -עוז לתמורה,342341.55,349545.68,-7204.13,0,-7204.13
2/2026,11/2025,מטה,10406544,עירית כפר קרע,557,ש.תומכות -עוז לתמורה,342341.55,349545.68,-7204.13,0,-7204.13
2/2026,10/2025,מטה,10406544,עירית כפר קרע,557,ש.תומכות -עוז לתמורה,342341.55,349545.68,-7204.13,0,-7204.13
2/2026,09/2025,מטה,10406544,עירית כפר קרע,557,ש.תומכות -עוז לתמורה,336029.51,343433.1,-7403.59,0,-7403.59
2/2026,02/2026,מטה,10406544,עירית כפר קרע,557,ש.תומכות -עוז לתמורה,350404.44,0,350404.44,0,350404.44
2/2026,01/2026,מטה,10406544,עירית כפר קרע,557,ש.תומכות -עוז לתמורה,350404.44,356311.08,-5906.64,0,-5906.64
2/2026,12/2025,מטה,10406544,עירית כפר קרע,558,מנהל/מנהל עוז לתמורה,26930.1,26938.07,-7.97,0,-7.97
2/2026,11/2025,מטה,10406544,עירית כפר קרע,558,מנהל/מנהל עוז לתמורה,26930.1,26938.07,-7.97,0,-7.97
2/2026,10/2025,מטה,10406544,עירית כפר קרע,558,מנהל/מנהל עוז לתמורה,26930.1,26938.07,-7.97,0,-7.97
2/2026,09/2025,מטה,10406544,עירית כפר קרע,558,מנהל/מנהל עוז לתמורה,26930.1,26938.07,-7.97,0,-7.97
2/2026,02/2026,מטה,10406544,עירית כפר קרע,558,מנהל/מנהל עוז לתמורה,27516.79,0,27516.79,0,27516.79
2/2026,01/2026,מטה,10406544,עירית כפר קרע,558,מנהל/מנהל עוז לתמורה,27516.79,27411.77,105.02,0,105.02
2/2026,12/2025,מטה,10406544,עירית כפר קרע,559,שעות תפקיד עוז,14253.28,14391.95,-138.67,0,-138.67
2/2026,11/2025,מטה,10406544,עירית כפר קרע,559,שעות תפקיד עוז,14253.28,14391.95,-138.67,0,-138.67
2/2026,10/2025,מטה,10406544,עירית כפר קרע,559,שעות תפקיד עוז,14253.28,14391.95,-138.67,0,-138.67
2/2026,09/2025,מטה,10406544,עירית כפר קרע,559,שעות תפקיד עוז,14020.92,14165.13,-144.21,0,-144.21
2/2026,02/2026,מטה,10406544,עירית כפר קרע,559,שעות תפקיד עוז,14590.37,0,14590.37,0,14590.37
2/2026,01/2026,מטה,10406544,עירית כפר קרע,559,שעות תפקיד עוז,14590.37,14673.07,-82.7,0,-82.7
2/2026,12/2025,מטה,10406544,עירית כפר קרע,561,אוריינות מדעית-כ. י',1558.21,1510.47,47.74,0,47.74
2/2026,11/2025,מטה,10406544,עירית כפר קרע,561,אוריינות מדעית-כ. י',1558.21,1510.47,47.74,0,47.74
2/2026,10/2025,מטה,10406544,עירית כפר קרע,561,אוריינות מדעית-כ. י',1510.02,1462.26,47.76,0,47.76
2/2026,09/2025,מטה,10406544,עירית כפר קרע,561,אוריינות מדעית-כ. י',1558.21,1510.47,47.74,0,47.74
2/2026,02/2026,מטה,10406544,עירית כפר קרע,561,אוריינות מדעית-כ. י',1595.23,0,1595.23,0,1595.23
2/2026,01/2026,מטה,10406544,עירית כפר קרע,561,אוריינות מדעית-כ. י',1595.23,1539.86,55.37,0,55.37
2/2026,12/2025,מטה,10406544,עירית כפר קרע,567,ש.פרטניות נוספות-עוז,13349.48,13370.2,-20.72,0,-20.72
