חודש חישוב,חודש תחולה,סמל מוטב,שם מוטב,סמל מוסד,שם מוסד,קוד נושא,סוג נגררת,נושא,סטטוס,ותק מוסד,מספר יחידות,אחוז,עלות,סכום מחושב,סכום מחושב קודם,הפרש מחושב,תאור יחידה,אחוז משרה ללא אופק,אחוז משרה אופק,דרגת אופק,שעות אופק,ותק אופק חדש
2/2026,03/2025,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,035,01,קרן השתלמות לשכ"ל,פעיל,19,1499.9,100,32.08,48116.79,48116.79,0,שכל"מ
2/2026,07/2025,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,035,01,קרן השתלמות לשכ"ל,פעיל,19,1496.81,100,36.69,54917.95,54917.95,0,שכל"מ
2/2026,12/2024,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,035,10,קרן השתלמות לשכ"ל,פעיל,19,605.16,100,31.81,19250.13,19250.13,0,תומכות ר.מלאה
2/2026,05/2025,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,035,10,קרן השתלמות לשכ"ל,פעיל,19,603.91,100,30.82,18612.5,18612.5,0,תומכות ר.מלאה
2/2026,01/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,035,10,קרן השתלמות לשכ"ל,פעיל,20,640.53,99.43,33.27,21188.96,21576.49,-387.53,תומכות ר.מלאה
2/2026,12/2024,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,172,03,שרותי היקף - ח.מיוחד,פעיל,19,1,100,1314,1314,1314,0,מוסד - עד 16:45
2/2026,04/2025,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,172,03,שרותי היקף - ח.מיוחד,פעיל,19,1,100,1314,1314,1314,0,מוסד - עד 16:45
2/2026,01/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,172,03,שרותי היקף - ח.מיוחד,פעיל,20,1,100,1314,1314,0,1314,מוסד - עד 16:45
2/2026,12/2025,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,173,01,גמול בגרות אחוזי,פעיל,20,89.57,100,242.17,21691.16,21692.06,-0.9,מקצועות כ.רגילה
2/2026,02/2025,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,173,02,גמול בגרות אחוזי,פעיל,19,30.91,100,244.38,7553.78,7553.78,0,מקצועות כ. לב
